time,ball_x,ball_y,ball_radius,ball_color_r,ball_color_g,ball_color_b,roi1_x,roi1_y,roi1_radius,roi1_color_r,roi1_color_g,roi1_color_b,roi1_lineColor_r,roi1_lineColor_g,roi1_lineColor_b,roi2_x,roi2_y,roi2_radius,roi2_color_r,roi2_color_g,roi2_color_b,roi2_lineColor_r,roi2_lineColor_g,roi2_lineColor_b
33.09101390838623,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.097902059555054,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.10496640205383,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.111881732940674,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.11886382102966,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.12579536437988,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.13282918930054,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.13993310928345,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.146831035614014,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.15384912490845,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.16031551361084,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.16762137413025,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.17547273635864,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.18134069442749,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.188090562820435,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.1952908039093,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.20252823829651,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.209128618240356,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.21616530418396,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.22368383407593,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.229811668395996,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.237106800079346,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.24370002746582,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.25131607055664,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.25764274597168,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.265031576156616,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.271872758865356,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.27897238731384,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.28585195541382,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.29288411140442,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.29964756965637,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.306610107421875,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.3135724067688,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.32054543495178,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.327356576919556,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.33485817909241,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.34186935424805,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.34930086135864,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.355382204055786,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.36239051818848,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.369571685791016,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.376222372055054,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.38297772407532,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.390047550201416,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.396976947784424,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.40423917770386,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.410686016082764,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.41774320602417,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
33.424607038497925,0.0,0.0,0.03,1,1,1,0.0,0.3333333333333333,0.15,-1,-1,-1,1.0,1.0,-1.0,0.0,-0.3333333333333333,0.15,-1,-1,-1,0.356862745098039,0.694117647058824,0.803921568627451
