volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,7.5,0.8368010520935059,2.0368062973022463,2.405330080497363,-0.5533953907872754,baseline,0,0,nan,nan,nan,nan
1,7.5,2.040681838989258,3.2406870841979982,-0.5822926319338979,-0.229547628822178,baseline,0,0,nan,nan,nan,nan
2,7.5,3.2431859970092773,4.4431905269622805,0.07888953605863962,-0.5186461583672408,baseline,0,0,nan,nan,nan,nan
3,7.5,4.444685459136963,5.64468903541565,-0.4451337757921942,0.05391175487414236,baseline,0,0,nan,nan,nan,nan
4,7.5,5.646803379058838,6.8468067169189455,-0.6058784194274055,-0.6358795572378981,baseline,0,0,nan,nan,nan,nan
5,7.5,6.848793268203735,8.048797798156738,1.0638327860311323,0.8268368970362714,baseline,0,0,nan,nan,nan,nan
6,7.5,8.049483060836792,9.24948592185974,1.361007202337661,0.9064570469333046,baseline,0,0,nan,nan,nan,nan
7,7.5,9.251346349716187,10.451352071762084,-1.0961647636729153,-1.3923822514057456,baseline,0,0,nan,nan,nan,nan
8,7.5,10.452940702438354,11.652944755554199,0.5744119288075635,-0.3494528312703609,baseline,0,0,nan,nan,nan,nan
9,7.5,11.653531551361084,12.853534650802612,0.2980513033718246,-0.21000978618140126,baseline,0,0,nan,nan,nan,nan
10,7.5,12.858590841293335,14.058594179153442,-0.643881414430514,0.9181016399530612,baseline,0,0,nan,nan,nan,nan
11,7.5,14.06164836883545,15.26165337562561,0.8028910707938993,0.28135288115393553,baseline,0,0,nan,nan,nan,nan
12,7.5,15.266711950302124,16.46671838760376,0.9894823730680298,0.7447420777696218,baseline,0,0,nan,nan,nan,nan
13,7.5,16.467045068740845,17.66704888343811,-0.6427013994893914,0.502373412116909,baseline,0,0,nan,nan,nan,nan
14,7.5,17.67262887954712,18.87263340950012,0.8366908808000855,-0.22408518095008523,baseline,0,0,nan,nan,nan,nan
15,7.5,18.874847173690796,20.074853134155273,0.9934196477495716,-1.5796464424603294,baseline,0,0,nan,nan,nan,nan
16,7.5,20.076635122299194,21.27663893699646,-1.8123861512716608,0.7565284326215816,baseline,0,0,nan,nan,nan,nan
17,7.5,21.27822232246399,22.478225898742675,1.2696916621456338,0.6912232570970557,baseline,0,0,nan,nan,nan,nan
18,7.5,22.479700088500977,23.679706048965453,0.2092321839496303,0.2362636282387535,baseline,0,0,nan,nan,nan,nan
19,7.5,23.68135690689087,24.88136167526245,-0.2585970685622843,-1.1702900859244674,baseline,0,0,nan,nan,nan,nan
20,7.5,24.882906675338745,26.082914304733276,-0.7451353513352937,-1.048999763922053,baseline,0,0,nan,nan,nan,nan
21,7.5,26.084478855133057,27.284483623504638,-0.19557643145598075,0.6660394626950078,baseline,0,0,nan,nan,nan,nan
22,7.5,27.285168647766113,28.48517484664917,1.8745711476157831,1.3434345569237303,baseline,0,0,nan,nan,nan,nan
23,7.5,28.486226558685303,29.686230850219726,-0.06967629239907454,1.0199953724338986,baseline,0,0,nan,nan,nan,nan
24,7.5,29.68833565711975,30.888339471817016,-0.596644690130225,-0.07019478187573183,baseline,0,0,nan,nan,nan,nan
25,7.5,30.891287088394165,32.09129233360291,1.0145766073420885,-1.828010377037086,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
26,7.5,32.09161949157715,33.29162259101868,1.0438131554632013,-1.1680428986364046,feedback,0,0,False,0.19864501440751467,0.3333333333333333,-0.3333333333333333
27,7.5,33.30633759498596,34.506340456008914,1.051343558355996,0.8794127552238806,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
