volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,7.085025072097778,8.285027694702148,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,10,7.134078025817871,8.33408064842224,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,10,7.200876235961914,8.40087718963623,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,10,7.267212629318237,8.467213821411132,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,10,7.334100723266602,8.53410358428955,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,10,8.250796794891357,9.450799655914306,0.0,0.0,baseline,0,0,nan,nan,nan,nan
6,10,9.434030532836914,10.634031724929809,0.0,0.0,baseline,0,0,nan,nan,nan,nan
7,10,10.583958864212036,11.783959817886352,0.0,0.0,baseline,0,0,nan,nan,nan,nan
8,10,11.800858974456787,13.000860166549682,0.11008,0.282758,baseline,0,0,nan,nan,nan,nan
9,10,12.967348337173462,14.16735143661499,-0.001063,-0.013419,baseline,0,0,nan,nan,nan,nan
10,10,14.217525959014893,15.417528581619262,0.039221,0.053728,baseline,0,0,nan,nan,nan,nan
11,10,15.367064476013184,16.56706566810608,-0.036723,0.041975,baseline,0,0,nan,nan,nan,nan
12,10,16.65015983581543,17.850162696838378,-0.054305,-0.059864,baseline,0,0,nan,nan,nan,nan
13,10,17.766916513442993,18.96691746711731,-0.071162,-0.059203,baseline,0,0,nan,nan,nan,nan
14,10,18.98396348953247,20.183964443206786,-0.103443,-0.089771,baseline,0,0,nan,nan,nan,nan
15,10,20.184104204177856,21.384107065200805,-0.114988,-0.061923,baseline,0,0,nan,nan,nan,nan
16,10,21.433960437774658,22.633961629867553,-0.017239,-0.006871,baseline,0,0,nan,nan,nan,nan
17,10,22.617158889770508,23.817160081863403,-0.046964,-0.055248,baseline,0,0,nan,nan,nan,nan
18,10,23.834279775619507,25.034280729293823,0.010023,-0.103559,baseline,0,0,nan,nan,nan,nan
19,10,24.983976125717163,26.183977317810058,0.005924,-0.013518,baseline,0,0,nan,nan,nan,nan
20,10,26.216978549957275,27.41697974205017,0.012321,-0.020829,baseline,0,0,nan,nan,nan,nan
21,10,27.350390911102295,28.550394010543823,0.10657,-0.045645,baseline,0,0,nan,nan,nan,nan
22,10,28.668102741241455,29.86810369491577,0.087364,-0.044868,baseline,0,0,nan,nan,nan,nan
23,10,29.78413724899292,30.98413987159729,0.094123,0.012254,baseline,0,0,nan,nan,nan,nan
24,10,30.984445571899414,32.18444652557373,0.118736,0.078664,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
25,10,32.16842865943909,33.368429613113406,0.108718,0.103374,feedback,0,0,False,0.003951144984881088,0.3333333333333333,-0.3333333333333333
26,10,33.45121383666992,34.65121479034424,0.301268,0.241789,feedback,0,0,False,0.0045225983222325515,0.3333333333333333,-0.3333333333333333
27,10,34.601365089416504,35.80136604309082,0.389307,0.320987,feedback,0,0,False,0.010222092938383397,0.3333333333333333,-0.3333333333333333
28,10,35.86878514289856,37.06878609657288,0.430783,0.374731,feedback,0,0,False,0.017432919481555592,0.3333333333333333,-0.3333333333333333
29,10,37.05050849914551,38.25050945281983,0.394698,0.512628,feedback,0,0,False,0.02295971072463195,0.3333333333333333,-0.3333333333333333
30,10,38.20244097709656,39.40244383811951,0.450945,0.431387,feedback,0,0,False,0.011659228199998595,0.3333333333333333,-0.3333333333333333
31,10,39.48504853248596,40.685051155090335,0.413625,0.278276,feedback,0,0,False,0.013750636203726192,0.3333333333333333,-0.3333333333333333
