volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,7.5,0.001476000004913658,1.2014917999942554,0.06167629697370571,0.5010440896615105,baseline,0,0,nan,nan,nan,nan
1,7.5,1.2173087999981362,2.4173200999968687,0.9811900534785072,-1.710379842217597,baseline,0,0,nan,nan,nan,nan
2,7.5,2.418876600000658,3.6188921000022676,1.1183590431969384,-0.21835112720632135,baseline,0,0,nan,nan,nan,nan
3,7.5,3.621147900004871,4.821160900001996,-0.06954081651205406,0.42097865010491353,baseline,0,0,nan,nan,nan,nan
4,7.5,4.82188760000281,6.021903300005943,0.18031261006028812,1.177316219295027,baseline,0,0,nan,nan,nan,nan
5,7.5,6.024336600006791,7.224349300001632,1.0842650020592515,0.9144217051731609,baseline,0,0,nan,nan,nan,nan
6,7.5,7.225059999997029,8.425072400004137,-0.10289963484930036,0.8824413958581441,baseline,0,0,nan,nan,nan,nan
7,7.5,8.427513300004648,9.627526400002534,0.290402132963505,-0.6330963792337103,baseline,0,0,nan,nan,nan,nan
8,7.5,9.629420199999004,10.829439600001205,-0.4642535815592941,-0.4176260885201467,baseline,0,0,nan,nan,nan,nan
9,7.5,10.831661799995345,12.031674400003975,0.18251209712791686,-0.7071724905704219,baseline,0,0,nan,nan,nan,nan
10,7.5,12.034412299995893,13.234420800002408,1.1934006925877978,0.3684168356273414,baseline,0,0,nan,nan,nan,nan
11,7.5,13.235793900006684,14.435803000003215,0.10832132417677307,1.7217318312856889,baseline,0,0,nan,nan,nan,nan
12,7.5,14.437027599997236,15.637042000005021,1.0234908978288304,1.3335050246335238,baseline,0,0,nan,nan,nan,nan
13,7.5,15.639891099999659,16.83990520000516,-1.0979704275307707,-1.6337240379441818,baseline,0,0,nan,nan,nan,nan
14,7.5,16.840891600004397,18.040901100003975,-0.6120956668197642,-0.09487316216209797,baseline,0,0,nan,nan,nan,nan
15,7.5,18.0413217000023,19.241333300003316,1.0697538318910773,-0.20411963919697365,baseline,0,0,nan,nan,nan,nan
16,7.5,19.243860999995377,20.443871099999523,0.4769671312016819,-2.8277834199094287,baseline,0,0,nan,nan,nan,nan
17,7.5,20.445695300004445,21.645707200007745,-0.8178398589057352,-0.63138701790238,baseline,0,0,nan,nan,nan,nan
18,7.5,21.647602500001085,22.847611499996855,0.9467131448614401,0.9508788068947763,baseline,0,0,nan,nan,nan,nan
19,7.5,22.8497051000013,24.049715000003925,-0.008995681577473404,1.4559119966033418,baseline,0,0,nan,nan,nan,nan
20,7.5,24.050933599995915,25.250946200004545,1.6124317053228436,-0.341642588957976,baseline,0,0,nan,nan,nan,nan
21,7.5,25.25696240000252,26.4569741000043,-0.9298474207878039,0.043591231744762045,baseline,0,0,nan,nan,nan,nan
22,7.5,26.454742100002477,27.654802199994446,-0.06585498197229317,0.28244531810209894,baseline,0,0,nan,nan,nan,nan
23,7.5,27.656110900003114,28.85612100000726,0.9320647022431529,0.48135778878503394,baseline,0,0,nan,nan,nan,nan
24,7.5,28.857671400008257,30.0576871999976,-1.0182317137677945,1.1359854021848066,baseline,0,0,nan,nan,nan,nan
25,7.5,30.11435839999467,31.31437300000398,0.4586488259313881,-0.42710211726814096,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
26,7.5,31.27434170000197,32.474352299995374,1.5863519953390417,-1.5589611515490678,feedback,0,0,False,0.060510121887074594,0.3333333333333333,-0.3333333333333333
27,7.5,32.47590330000094,33.675912599998995,-0.8124494221205902,1.7974836752337338,feedback,0,0,False,0.27840872304254854,0.3333333333333333,-0.3333333333333333
28,7.5,33.678112800000235,34.87812110000523,0.32243535401498835,-1.9185496985874213,feedback,0,0,False,0.09759977192569777,0.3333333333333333,-0.3333333333333333
29,7.5,34.87976989999879,36.07977749999846,-0.33546385793393513,-0.8604004683692484,feedback,0,0,False,0.2528490222763375,0.3333333333333333,-0.3333333333333333
30,7.5,36.082009499994456,37.28201700000791,-0.6825270332013995,0.5527959767164092,feedback,0,0,False,0.2892151797199349,0.3333333333333333,-0.3333333333333333
31,7.5,37.283425800007535,38.48343510000559,-0.14055068215197647,-1.963804397900673,feedback,0,0,False,0.20363541603167565,0.3333333333333333,-0.3333333333333333
32,7.5,38.485100999998394,39.6851106999995,-0.49393480193469935,0.42868257818200395,feedback,0,0,False,0.3299453939765502,0.3333333333333333,-0.3333333333333333
33,7.5,39.686536000008346,40.88654450000031,2.0334894156348264,-0.09889243278048815,feedback,0,0,True,0.26602901200101914,0.3333333333333333,-0.3333333333333333
34,7.5,40.88865979999537,42.088668900006454,1.5543687432775781,-0.5268004084409607,feedback,0,0,False,0.26602901200101914,0.3333333333333333,-0.3333333333333333
35,7.5,42.1029692000011,43.30300479999569,-0.6399356941875197,-1.4818758327869066,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
36,7.5,43.29304449999472,44.49305760000716,-0.35847462771571453,1.113100579481484,feedback,1,0,False,0.058327285675501155,0.3333333333333333,-0.3333333333333333
37,7.5,44.49366760000703,45.693677499995104,1.8632388577861414,-0.1103839976472134,feedback,1,0,False,-0.04361937723804463,0.3333333333333333,-0.3333333333333333
38,7.5,45.69552470000053,46.89553310000629,-0.33703213896549444,1.3379717295997668,feedback,1,0,False,0.09310775908314477,0.3333333333333333,-0.3333333333333333
39,7.5,46.89703649999865,48.09704589999747,-0.03230413595543086,-0.265253062823528,feedback,1,0,False,-0.022931879212164736,0.3333333333333333,-0.3333333333333333
40,7.5,48.09896149999986,49.298971300001725,0.48511184085201625,0.8071393714394333,feedback,1,0,False,-0.006793821430717149,0.3333333333333333,-0.3333333333333333
41,7.5,49.30165490000218,50.50166549999558,0.9271932340785713,0.30119587159226735,feedback,1,0,False,-0.029102998664142555,0.3333333333333333,-0.3333333333333333
42,7.5,50.50250650000817,51.7025156000047,0.17661702329001194,1.226399608552602,feedback,1,0,False,0.014264368349134414,0.3333333333333333,-0.3333333333333333
43,7.5,51.70435909999651,52.9043668999977,0.29101667305412693,0.7723892285888447,feedback,1,0,False,-0.0584616675536535,0.3333333333333333,-0.3333333333333333
44,7.5,52.90625670000736,54.10626610000618,-0.04623551308562418,0.48222924216912333,feedback,1,0,False,-0.09180982768499876,0.3333333333333333,-0.3333333333333333
45,7.5,54.10822100000223,55.30822829999961,0.33746275604800363,0.6140132257754733,feedback,1,0,False,-0.12842040524987755,0.3333333333333333,-0.3333333333333333
46,7.5,55.31010160000005,56.51011150000268,0.9663433244004158,-0.618452384685144,feedback,1,0,False,-0.14757905740574487,0.3333333333333333,-0.3333333333333333
47,7.5,56.511405500001274,57.711414399996286,0.8695078400013067,-0.3201681485232784,feedback,1,0,False,-0.03778879106339494,0.3333333333333333,-0.3333333333333333
48,7.5,57.713813800000935,58.91382410000661,0.37081938666732556,0.7789470261939463,feedback,1,0,False,0.04462867315133264,0.3333333333333333,-0.3333333333333333
49,7.5,58.915502200004994,60.11551210000762,0.27474470660248634,-0.47703476292357355,feedback,1,0,False,0.01635471835172186,0.3333333333333333,-0.3333333333333333
50,7.5,60.11830089999421,61.31831230000826,0.09463497593947177,-0.5148701931222923,feedback,1,0,False,0.06843592207835363,0.3333333333333333,-0.3333333333333333
51,7.5,61.318943899997976,62.518953299996795,0.6308713347048238,-0.39261523738693416,feedback,1,0,False,0.11066075551568183,0.3333333333333333,-0.3333333333333333
52,7.5,62.520496700002695,63.72050519999466,-0.23598986960830048,-1.0800498405890355,feedback,1,0,False,0.18156507630830415,0.3333333333333333,-0.3333333333333333
53,7.5,63.722099599996,64.92210919999634,-0.8853062116494981,2.083344330244056,feedback,1,0,True,0.2400392181119574,0.3333333333333333,-0.3333333333333333
54,7.5,64.92421149999427,66.12422030000307,0.11861913168954936,1.021257852137132,feedback,1,0,False,0.2400392181119574,0.3333333333333333,-0.3333333333333333
55,7.5,66.12577440000314,67.32578390000272,1.2775980847187507,0.6601662001239958,feedback,1,0,False,0.1775069024571914,0.3333333333333333,-0.3333333333333333
56,7.5,67.32762419999926,68.52763430000341,-0.45803267782705026,-1.2698898782215793,feedback,1,0,False,0.22028087683716496,0.3333333333333333,-0.3333333333333333
57,7.5,68.52945270000782,69.72946190000512,0.026177402050061933,0.28443946100692336,feedback,1,0,False,0.27652409970322317,0.3333333333333333,-0.3333333333333333
58,7.5,69.73096309999528,70.9309724999941,1.521498863429612,-3.379438597400866,feedback,1,0,True,0.2586324180962882,0.3333333333333333,-0.3333333333333333
59,7.5,70.93286430000444,72.1328736000025,-0.22344034412847644,-1.4863115615080644,feedback,1,0,False,0.2586324180962882,0.3333333333333333,-0.3333333333333333
60,7.5,72.14669520000461,73.34670349999506,1.3525831189803839,-0.41182569703587946,feedback,2,0,False,0.0,0.3333333333333333,-0.3333333333333333
61,7.5,73.33638449999853,74.53639219999896,1.3802968044393207,0.5119840167902396,feedback,2,0,False,0.1222333659390027,0.3333333333333333,-0.3333333333333333
